2.979287148837641078e-02,7.773281278846717358e-03,8.824887481492379396e-04,5.285266623430896760e-02,1.152774197841607536e-03
6.138713964504474013e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.301702778861092070e-03,0.000000000000000000e+00
5.132310762516979763e-02,0.000000000000000000e+00,5.233982107608481892e-03,0.000000000000000000e+00,0.000000000000000000e+00
7.079772201552413124e-13,0.000000000000000000e+00,5.140992360257699845e-02,0.000000000000000000e+00,5.851024139756537401e-02
2.731543063786259773e-02,0.000000000000000000e+00,0.000000000000000000e+00,5.344800269860638942e-02,1.752698638966051700e-02
1.017287872230204088e-02,4.045284354749993649e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.874238739485086347e-03
2.026614651839552667e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.675978553197710746e-02,0.000000000000000000e+00,5.521826700698367896e-03,0.000000000000000000e+00,1.275661298050403568e-03
3.759194914411364413e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.493272342682749321e-03,4.350650945908450529e-02,1.048757317847725010e-07,6.616599115191307279e-02,5.407212189874104069e-03
1.788233224118427819e-02,0.000000000000000000e+00,9.947780498055464743e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.689152394798711099e-02,3.919058254987151102e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.499517287694407591e-02,9.337631410271890475e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.797173857327578048e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.157105763686835364e-05,5.940349291510753360e-02
1.880223057531955899e-02,0.000000000000000000e+00,1.345446313663217763e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.086843412985566762e-02,0.000000000000000000e+00,5.232839647316081359e-03,6.366367784355508874e-02,0.000000000000000000e+00
7.401982834798495614e-03,0.000000000000000000e+00,2.175348015596402854e-02,4.914794624068061224e-02,1.448722423195419407e-03
2.169896415894149652e-02,1.854673252629265856e-02,0.000000000000000000e+00,5.273841672838674131e-03,1.290925313942319942e-02
3.456085582351606927e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.401475672841921483e-02
2.539550821022215632e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.147832386388229417e-02,0.000000000000000000e+00,7.658955820417218813e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.229446887899078925e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.393985478622957686e-02
2.899259430240242255e-02,1.213747756590764955e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.564830259394982465e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.887875745569833244e-03
2.564879040184120298e-03,8.782447542744860336e-02,1.544279100573850686e-08,0.000000000000000000e+00,0.000000000000000000e+00
1.088258104583501298e-03,4.819163127130007135e-02,2.011599848259567822e-02,5.050160822258049215e-02,0.000000000000000000e+00
2.666458723978421073e-03,9.160447609366570432e-02,0.000000000000000000e+00,6.530516805988008378e-02,0.000000000000000000e+00
3.681565344528703321e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.004423238914654327e-02,0.000000000000000000e+00
2.040282923243883981e-02,0.000000000000000000e+00,2.597363472724433882e-07,5.310995095670181798e-02,6.571776276944886822e-03
2.025096728993391534e-02,7.981755322796610722e-03,0.000000000000000000e+00,0.000000000000000000e+00,8.994698089831413765e-03
5.522815486384238803e-03,0.000000000000000000e+00,2.894869368441026198e-05,1.045144277817735140e-01,1.721226193024583476e-02
9.862899839918897946e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.718816933110612830e-03,0.000000000000000000e+00
3.230284025071004927e-02,0.000000000000000000e+00,0.000000000000000000e+00,6.880325334626662820e-03,0.000000000000000000e+00
3.212952410260353636e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.901182996513012712e-03,0.000000000000000000e+00
4.150602786320321813e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.890905656909902033e-02
2.676011374449427729e-02,1.110375655354612842e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.039884377359957160e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.638374901987858290e-03
2.502284691514920778e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.970478214325295734e-03
1.725411213051848344e-03,3.672472695361916201e-02,3.509476338438827919e-02,0.000000000000000000e+00,0.000000000000000000e+00
5.183618448003772528e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.730104090604135038e-03
3.066717968091620464e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.679947090519556818e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
