2.339398163738557954e-02,1.056246274232072908e-02,1.068688790764280158e-03,5.275884606556350415e-02,1.728792938839290643e-03,1.167961813480438565e-02
6.925789908267740436e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.274538408919915738e-03,0.000000000000000000e+00,5.532776702794464861e-09
3.111583205344447406e-02,0.000000000000000000e+00,2.228548112193218158e-03,0.000000000000000000e+00,0.000000000000000000e+00,6.203644230553907041e-02
9.825008932867604915e-16,0.000000000000000000e+00,5.446252916369093838e-02,0.000000000000000000e+00,5.939561965084218936e-02,0.000000000000000000e+00
3.603899935691260575e-02,0.000000000000000000e+00,0.000000000000000000e+00,5.225894801824797209e-02,1.498161558315415365e-02,0.000000000000000000e+00
9.654705088227742357e-03,4.204538286099179789e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.332157803485903139e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.487410312166629299e-02,0.000000000000000000e+00,5.779957621858534782e-03,0.000000000000000000e+00,1.189082578439242411e-03,5.810355622563522990e-03
4.433962434372403644e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.321344611447156307e-03,4.398984313293871629e-02,1.080401437576952235e-08,6.571699785866066956e-02,5.912530257394655112e-03,0.000000000000000000e+00
1.739455280206532103e-02,0.000000000000000000e+00,9.932640381547024402e-03,0.000000000000000000e+00,0.000000000000000000e+00,4.115498322065478005e-03
1.883694348824761083e-02,4.058306941608154361e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.324779199040888797e-04,8.805066255780961970e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.285497865833204245e-02
3.586554446890570513e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.086159280220421410e-07,5.959321898517470212e-02,0.000000000000000000e+00
1.907256178314699693e-02,0.000000000000000000e+00,1.383602974516969994e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.946587194923982127e-04
1.493922946052058526e-02,0.000000000000000000e+00,4.419161162600395397e-03,6.241523552285579285e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.379776409538868188e-02,0.000000000000000000e+00,1.579793324225304413e-02,4.847425264875892398e-02,1.468417925291292444e-03,0.000000000000000000e+00
1.357729139149522340e-02,2.261060366019398277e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.809715548738710655e-02,8.611055920598629718e-03
2.445432214931884951e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.028351273582695624e-02,1.416858431403146198e-02
2.880147736524877114e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.095253459237635271e-02,0.000000000000000000e+00,7.798839961768838300e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.368885245872282431e-03
1.423941494457221096e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.412522417502251687e-02,0.000000000000000000e+00
1.763016460019305176e-02,1.527587067663585367e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.506368562486365243e-14,1.956435533921059566e-02
2.709932377117684962e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.645879365692697022e-03,2.762641107454635365e-06
2.081472304919810663e-06,8.924308224637490794e-02,7.091496732767431236e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.217759265711925401e-03,4.703310702982659713e-02,1.235965940969863466e-02,5.185275149373774761e-02,0.000000000000000000e+00,0.000000000000000000e+00
6.049538757726146722e-03,9.209093225726631970e-02,0.000000000000000000e+00,6.781455853239795606e-02,0.000000000000000000e+00,0.000000000000000000e+00
4.170715275431213787e-02,0.000000000000000000e+00,0.000000000000000000e+00,8.541150326280369867e-03,0.000000000000000000e+00,3.015921855713641839e-03
1.502652691680144391e-02,0.000000000000000000e+00,9.492580028999266307e-08,5.195778679364969344e-02,9.886820062201770801e-03,8.526997775928822632e-03
2.034216802418258030e-02,9.613474537733601027e-03,0.000000000000000000e+00,0.000000000000000000e+00,9.939891115218752252e-03,0.000000000000000000e+00
6.189564623882789010e-03,0.000000000000000000e+00,4.373124278917536456e-06,1.051884837768034403e-01,1.634202837325889751e-02,0.000000000000000000e+00
1.082884994679420010e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.641011644840305013e-03,0.000000000000000000e+00,0.000000000000000000e+00
3.640770788979633132e-02,0.000000000000000000e+00,0.000000000000000000e+00,5.639945119188551764e-03,0.000000000000000000e+00,1.641872095526188688e-03
4.069154500202609021e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.938377303940778645e-04,0.000000000000000000e+00,0.000000000000000000e+00
5.211639816379465967e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.561434448538346675e-02,0.000000000000000000e+00
2.402887503059506977e-02,1.389439825396547763e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.605507937902759821e-03
2.940807657688889257e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.062842890186525703e-03,5.294282000357045104e-03
2.975342888979933681e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.264818510865382155e-03,2.486164457831575620e-13
3.310228930917601380e-03,3.680605155146671192e-02,3.459371017664300552e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.169949653575595300e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.685980706602694659e-03,0.000000000000000000e+00
3.374999434570258999e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.588571096646460808e-05
1.689674214301418315e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.800595909289704182e-03
3.455719364954783906e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.763511247436378465e-03
1.420606684109208470e-02,4.724506997342076825e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.282910184162531185e-02,0.000000000000000000e+00,1.702606920283354988e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.696901465062354779e-03
2.414266973005976466e-02,0.000000000000000000e+00,1.150492910353637446e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.979936651649513019e-02,4.460597961623610080e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.047155626337543076e-02,0.000000000000000000e+00,1.438071456768701475e-02,4.304298065492917491e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.978342761064817559e-02,0.000000000000000000e+00,6.052636850401364960e-05,0.000000000000000000e+00,0.000000000000000000e+00,1.831482963444075999e-09
2.880297969813920556e-02,0.000000000000000000e+00,0.000000000000000000e+00,5.543002646438761026e-03,0.000000000000000000e+00,2.681659506092904863e-03
2.371243580734894857e-02,0.000000000000000000e+00,2.005275545224202011e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.190251374737185383e-02,0.000000000000000000e+00,0.000000000000000000e+00,5.271689199719140767e-02,7.250614580025678546e-02,0.000000000000000000e+00
2.364130122444564955e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.190123207214193096e-02,4.106181941116764100e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.875205645279899275e-02,0.000000000000000000e+00,8.309517618902509742e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.297402014861120771e-02,0.000000000000000000e+00,7.759184452258200207e-03,0.000000000000000000e+00,9.190084072999734136e-03,7.811563957312217012e-03
1.359006046081949470e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.190370745267466501e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.002738096081008538e-08,5.423992042971105283e-06
2.481782351266148545e-02,0.000000000000000000e+00,6.487517894403309164e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.440645039260345095e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.358041188402078183e-03,3.603921683401778125e-06
3.354345001012132288e-02,1.335413913802627021e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.548537660044098548e-02
2.423652638746365967e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.089232258440106866e-05
1.585662185368703903e-02,4.648004080782960033e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.544491873021027481e-03,3.830122128438828190e-03
1.975539114992007350e-02,0.000000000000000000e+00,9.120237685341162082e-03,0.000000000000000000e+00,1.248874033123895198e-03,3.218445339002554660e-03
2.467288091883420090e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.014485107662969482e-02,0.000000000000000000e+00
3.126353182021094496e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.063265007750084753e-03,0.000000000000000000e+00,1.954902366532072777e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.559324731523667157e-03
7.082797112748620560e-02,0.000000000000000000e+00,0.000000000000000000e+00,5.597512690672263452e-02,0.000000000000000000e+00,1.652442456953453367e-31
