iter,err
0,93.35689192895693
1,93.34635234140602
2,93.34361233956885
3,93.34192815962108
4,93.3406977258835
5,93.33973757559949
6,93.33898667578214
7,93.33842420430784
8,93.33797165727177
9,93.33759697026278
10,93.33728453737821
11,93.33702300950335
12,93.33680298027699
13,93.33661615754265
14,93.33645485799633
15,93.3363118765516
16,93.33618265743027
17,93.33606480230924
18,93.33595734458586
19,93.33585976537769
