6.965920852911047234e-01,9.515766899131672396e-02,5.131887540550082738e-06,3.298950600741964567e-04,8.508794505179612111e-01,2.247122297033542508e-04,3.390357516851962849e+00
3.868952901415056989e-01,6.528143069568918821e-02,1.706640314262298230e-01,3.066589099614180913e+00,3.337661673587122291e-01,1.923072824529557800e-01,1.295333332578704200e-01
1.925481195677654959e-08,1.178103228162100224e+00,1.023638533136574102e-01,1.239569354693167633e-02,2.993676538349329785e+00,1.738308005114550771e-27,6.812455420978294485e-02
1.588117255083496264e-04,1.960643686094720728e+00,1.397027634881695387e-22,1.580752409789184076e+00,4.933408317989439204e-20,1.704076781198595258e-07,1.945889463007614884e-15
1.284946517453813693e-29,1.026196620293666761e-01,6.313931687003181722e-21,2.023915643158586519e+00,2.601492365566733921e-25,3.129242575888142586e-01,2.702065468630126865e+00
2.103393458331582089e+00,4.989115888814475708e-03,1.839827026114671249e-01,1.696666984989600724e-01,1.335111071948596462e-01,2.711423833174292464e-28,1.915618561641849737e-01
3.194997408074395917e-01,4.513015869733594254e-01,2.436432116152385530e-01,2.159969925597277629e-01,1.310030406491799427e-03,4.366208853292699588e-01,8.920636819799094078e-03
1.146904664342153317e-02,5.332162059782589170e-01,1.356673233556710267e-01,1.451653352666877894e-01,4.418407921315344877e-01,1.483499082483322792e-03,2.933851278607420010e-01
1.902061345371940884e-06,5.161969287663350503e-01,6.421643567909525174e-01,1.251711352041006808e+00,1.183156292958069573e-03,3.103595233464052083e-01,1.425018274396312603e-09
2.069614312004614654e+00,5.303187814216604810e-20,2.356824042102232582e-20,1.820990992196491677e-09,2.505592024830812758e-06,2.427693183976870339e-01,3.548045371442087870e+00
2.908933233809131713e-01,6.127385863010872402e-01,3.766698981139172259e-02,1.020826443744499018e-01,2.600063283879883724e-01,5.639852839646586110e-07,4.879259209053121715e-01
2.263686997940165480e+00,9.817736472525560559e-11,1.070179598631836454e-01,1.487908619917290565e-01,8.214070890378218385e-04,5.502832293800000254e-08,1.153376257489257956e-01
4.106841742382702165e+00,8.133957096055183732e-09,1.171462196078829325e-22,1.011179762339550734e-16,2.914020379798195393e+00,5.446128423575219171e-32,4.063630677996140007e-26
