3.118600194706250828e-01,2.255647050242533258e-02,1.384882740582941973e-02,5.421372702941230637e-01,1.095974123269971567e-01
2.117826818693444579e-01,1.484621121223306424e-02,2.841681641832259284e-02,6.699157417843979445e-01,7.503854871570189711e-02
5.637530016973405500e-01,0.000000000000000000e+00,4.362469983026593945e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,3.203166290186487599e-03,4.337357187126455460e-01,0.000000000000000000e+00,5.630611149971679330e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.193235729903341591e-01,4.806764270096659519e-01
1.179379038289987691e-01,7.979248310075269801e-01,7.067999275478680822e-03,0.000000000000000000e+00,7.706926588799567490e-02
8.512561909989795061e-02,2.560195214020911103e-01,2.881752834939395047e-01,1.615730938275423967e-01,2.091064821765290793e-01
3.491441861903169519e-01,2.822147373573948015e-02,4.179546451868514922e-01,1.251920595996756924e-01,7.948763528741630002e-02
4.770569251844544029e-02,3.507187349591212901e-03,1.666378928149469529e-01,2.173320811019957000e-01,5.648171462150206601e-01
1.294972008966858816e-02,5.026843519370416402e-01,0.000000000000000000e+00,4.756266181562802675e-01,8.739309817009315029e-03
3.291644164739604417e-01,3.340028036877696477e-02,4.993371748598351423e-01,1.380981282974273472e-01,0.000000000000000000e+00
9.769979001404904828e-02,8.228737534436203482e-01,2.602214424358196415e-02,0.000000000000000000e+00,5.340431229874868096e-02
1.940030087261402914e-01,8.059969912738597086e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.595645564174150266e-01,6.404354435825849734e-01
3.048690829386339618e-01,8.146778310309152338e-02,4.426770431608159639e-01,1.637525631355330746e-01,7.233527661925374767e-03
0.000000000000000000e+00,0.000000000000000000e+00,8.453883461919255160e-02,9.154611653808075733e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,5.402108329625322503e-01,4.597891670374678053e-01,0.000000000000000000e+00
3.591095280873278783e-01,3.704071552196111505e-01,1.416835454803177033e-02,1.647255265513716468e-02,2.398424094898920500e-01
2.327116205122650161e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.086155720350349935e-03,7.592022237673846652e-01
1.098634573580289514e-01,1.605996019376118578e-01,4.608201677876783142e-01,6.244288577659831696e-02,2.062738871400826013e-01
2.625956598577245948e-01,1.552664562421213479e-01,5.315184279359675967e-01,0.000000000000000000e+00,5.061945596418644666e-02
1.010151392911254158e-02,0.000000000000000000e+00,7.398126982386010742e-02,0.000000000000000000e+00,9.159172162470273770e-01
9.412515417003638474e-01,5.874845829963613875e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.794469147245989771e-01,1.500143061462705374e-02,1.474440976130938219e-01,2.031110566345008250e-03,6.560764464813351182e-01
8.653684196887515001e-02,9.134631580311248777e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,4.984521054796319239e-01,3.126987827149355081e-01,1.888491118054325679e-01,0.000000000000000000e+00
