4.984717650593515151e-05,0.000000000000000000e+00,3.290079252561004452e-04,8.433869685866333488e-05,3.254811447807597242e-05,6.278436111976218098e-04,0.000000000000000000e+00
2.018065430219303648e-05,3.284953556445383195e-05,2.001173755519482992e-04,4.291038106192514529e-05,4.726779055306831398e-05,3.168877455263109096e-05,8.308809617363469057e-04
4.253008113904671681e-04,0.000000000000000000e+00,5.960568041203337690e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,5.831630304295220071e-04,0.000000000000000000e+00,5.251320736049312722e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.494466212215642541e-04,0.000000000000000000e+00,5.617444963731305129e-04,2.072592235780772510e-04
0.000000000000000000e+00,9.777905962820667606e-06,8.586878504982114221e-05,5.131145420504831870e-05,4.403552867688187281e-04,0.000000000000000000e+00,0.000000000000000000e+00
1.605205841167744953e-04,0.000000000000000000e+00,1.889617016155131606e-05,4.410425271027459824e-05,7.467965726630566609e-05,4.541842879788842970e-05,4.485899392447901900e-05
2.541662770024334748e-05,1.094448140718322338e-04,1.371719093038904357e-04,2.600028135645093285e-05,7.315691846939842735e-06,4.208146322015709600e-05,1.142585692464800749e-05
2.157279488408516156e-05,9.295903499654892819e-05,2.436566379063446629e-05,2.523214445300093318e-04,2.432332985767547988e-05,0.000000000000000000e+00,1.932285070139731374e-04
6.377985900939726492e-05,0.000000000000000000e+00,0.000000000000000000e+00,7.156827974375922399e-06,4.349580975116955415e-04,7.488472492746433206e-04,0.000000000000000000e+00
6.966419339822019761e-05,1.171757714772720825e-04,1.475427285891712994e-04,5.549865384573025633e-07,1.340861077451973703e-05,5.310985054760016753e-05,1.202584746913945153e-05
1.140325767641543487e-04,0.000000000000000000e+00,5.002468067646621499e-05,1.805941785126612833e-05,4.608962257735263121e-04,3.672119318303933577e-06,4.371784645606517310e-07
0.000000000000000000e+00,0.000000000000000000e+00,4.834428787604976344e-04,0.000000000000000000e+00,9.112005821004336408e-04,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.716544921187398549e-04,0.000000000000000000e+00,0.000000000000000000e+00,7.277529852856284972e-04
3.770636559014184017e-05,1.531723436903125140e-04,1.486215022737023784e-04,1.315008086626786606e-05,3.925454569296377795e-05,7.086295545557181133e-05,1.713230635043466239e-05
0.000000000000000000e+00,4.784070316516859808e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.597006148730765428e-04,2.781581997257873162e-04
5.976899028728446198e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.276142446518524137e-04,0.000000000000000000e+00
0.000000000000000000e+00,5.379628295281410563e-06,2.719768733170197742e-04,1.367051880678494201e-04,1.734461288927670439e-04,1.017026241490449575e-04,0.000000000000000000e+00
1.047335061286621354e-05,0.000000000000000000e+00,3.486898634182038041e-04,7.824305177751447824e-04,9.868811186508893993e-06,8.495496044747872350e-05,0.000000000000000000e+00
1.009307891343783103e-04,1.285072402429323539e-04,3.937399568165996845e-05,5.535027207097863795e-05,6.555839550410969886e-05,0.000000000000000000e+00,7.199983506599780920e-05
6.346722303642811965e-05,1.034357460321266067e-04,9.255027768117158129e-05,1.046679014606410847e-05,3.796151631718382949e-05,0.000000000000000000e+00,0.000000000000000000e+00
1.320753196703125716e-04,0.000000000000000000e+00,0.000000000000000000e+00,5.522481930541095659e-04,0.000000000000000000e+00,1.667666618196091480e-05,0.000000000000000000e+00
0.000000000000000000e+00,1.047876693749016841e-06,4.707629040666155189e-04,0.000000000000000000e+00,4.132313508260761312e-05,0.000000000000000000e+00,0.000000000000000000e+00
3.829766981558327746e-05,4.566752705434416678e-05,9.213315367562499396e-05,2.538992249438316580e-04,1.754182664461445803e-05,3.713474045319462157e-06,5.114784728169206064e-06
0.000000000000000000e+00,0.000000000000000000e+00,1.528164468194992149e-04,0.000000000000000000e+00,8.481427921266284763e-04,0.000000000000000000e+00,0.000000000000000000e+00
6.843838911245077317e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.766352172488886305e-04,4.484731512478948648e-04,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.653654689096699185e-05,1.007275691770757181e-03,5.368979187990744134e-04,8.627232614743174109e-06
0.000000000000000000e+00,0.000000000000000000e+00,7.283169657651537593e-05,3.577589731673938773e-05,0.000000000000000000e+00,6.873142434339748683e-05,6.640055078926372992e-04
9.688321453758541059e-05,0.000000000000000000e+00,1.751429210074413308e-04,1.054478273267687067e-04,0.000000000000000000e+00,5.724679891033388444e-04,0.000000000000000000e+00
8.040947406185436960e-05,0.000000000000000000e+00,9.621567117619141997e-05,1.115550387618228378e-04,1.176004485321742915e-04,7.991241620933356221e-05,3.205379673386062820e-05
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.316723344626822275e-04,0.000000000000000000e+00,1.049027269875367615e-03,0.000000000000000000e+00
0.000000000000000000e+00,4.414777667948386589e-05,7.686765910534480373e-06,7.012255684284249713e-05,4.029684491821271437e-05,7.544495285627792956e-06,6.526280426255103397e-05
0.000000000000000000e+00,5.984700931523929929e-05,4.187743159884035194e-05,0.000000000000000000e+00,1.629965704771596616e-05,4.689403986503517765e-05,6.224254555218414024e-04
