5.229358496124088262e-02,3.500472739478377449e-01,5.976591410909213309e-01
8.140061552654928034e-01,1.802880867506890805e-01,5.705757983818207126e-03
1.755818379244172833e-01,4.445384907602664137e-01,3.798796713153163029e-01
3.451798430269656381e-01,0.000000000000000000e+00,6.548201569730344174e-01
4.666622101287125624e-01,0.000000000000000000e+00,5.333377898712873266e-01
7.641214528922944671e-02,9.235878547107705394e-01,0.000000000000000000e+00
4.377666508095929276e-01,3.840042751941676880e-01,1.782290739962394122e-01
2.166104286488252650e-01,2.397723401541254629e-01,5.436172311970492999e-01
9.453697735663636470e-01,0.000000000000000000e+00,5.463022643363644321e-02
0.000000000000000000e+00,5.251998139145126476e-01,4.748001860854872969e-01
9.960516694900742318e-02,2.922038636541552381e-01,6.081909693968373665e-01
7.854217192058521313e-02,9.214578280794147869e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.175132842489979845e-01,3.129689425421041671e-01,5.695177732088979594e-01
1.394818144513141345e-01,0.000000000000000000e+00,8.605181855486858655e-01
5.471147585751874078e-03,0.000000000000000000e+00,9.945288524142481545e-01
1.261740190088071756e-01,7.782702715122569170e-01,9.555570947893597678e-02
6.379711156940809369e-01,2.981236344547898987e-01,6.390524985112924772e-02
4.484586612278541051e-01,2.300715730436772855e-01,3.214697657284686372e-01
1.095174330446185978e-01,3.774869629390442127e-01,5.129956040163372588e-01
9.856203195239208181e-01,0.000000000000000000e+00,1.437968047607909861e-02
7.706694373693299960e-02,9.229330562630669865e-01,0.000000000000000000e+00
7.630269388046478918e-01,1.430051359754285212e-01,9.396792521992358704e-02
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,6.032525128836939698e-01,3.967474871163060302e-01
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
9.580931355860135001e-01,0.000000000000000000e+00,4.190686441398656231e-02
1.784478094807836757e-01,1.298079041223311747e-01,6.917442863968851219e-01
3.338155266570687063e-01,6.424604376961294827e-01,2.372403564680181445e-02
1.139078504979938039e-01,1.342832330719695988e-01,7.518089164300365557e-01
5.885687653311172385e-01,2.021249947374966216e-01,2.093062399313862787e-01
7.404366448878804130e-01,5.698511928771372859e-02,2.025782358244057613e-01
8.218745764650248198e-01,0.000000000000000000e+00,1.781254235349752635e-01
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.580054837842846394e-01,8.419945162157153051e-01,0.000000000000000000e+00
