iter,err
0,93.18543209188186
1,93.168787306086
2,93.16567256878065
3,93.1641363276451
4,93.16312021408557
5,93.16237403725523
6,93.16178733694362
7,93.16129928213776
8,93.16088116407943
9,93.16052324142584
10,93.16021650763017
11,93.15995468609464
12,93.1597311780047
13,93.15954838542122
14,93.1594177945147
15,93.1593178661544
