1.526066673172802979e+00,1.881001052484706157e-09,7.576520428322045531e-01
9.889471057589084291e-01,1.191097538890482088e+00,7.381801289884668091e-05
1.703189005160914649e+00,4.075379033682245966e-01,1.438978637058426592e-21
1.029879034808232861e-23,1.840924859149240422e+00,1.551229605931391418e-08
6.383496667860684079e-03,1.360979713131494018e+00,7.329178717161984880e-01
5.321127330569456193e-01,1.076690812836186454e-04,1.046726617917107083e+00
3.262731769450296082e-01,3.163211881854882113e-01,1.607062942737196853e-01
5.154740630201244400e-01,2.590978111903701753e-01,2.825923961769770745e-02
4.728025006852248358e-01,7.945859071092246095e-01,2.695359996130636576e-38
2.234226574546771939e-20,7.326481461687749342e-10,2.706204224865293106e+00
6.840153320208958165e-01,2.312897442284982674e-01,1.319464460403239421e-05
1.204796034891882917e+00,1.830326473286923364e-10,4.622567330974216016e-01
1.154569300475709381e+00,8.041218330767129239e-08,2.355256963841083184e+00
2.305325398502875595e-09,2.027879217464433559e+00,1.010043864660118046e-39
7.764287907946314515e-01,2.663495657689927687e-01,1.403922774915380284e-02
1.552227814928524686e-23,8.491063033480400479e-01,9.582106243525239098e-01
1.204029639914920818e-36,1.085928024929678104e+00,6.782866753841837459e-01
1.103795298675644743e+00,5.890348684162423874e-03,6.177337406292705557e-01
1.552860185979353602e+00,1.165002418983884569e+00,4.899775728190799041e-05
3.835944262071679378e-01,5.107923763222773639e-01,3.006396401783999889e-02
4.299243631536206478e-01,2.328447056984532804e-01,1.098701798886132048e-03
1.433931492301409039e-01,1.172397405137262538e+00,7.392154214837385511e-11
1.583337325669532447e+00,1.003479699780373653e-22,4.010758816719709706e-17
5.832945583772279896e-01,4.751013601577710466e-01,3.243821064437156942e-13
1.172786198103456190e+00,2.064958762458685958e-48,1.601203917331399662e+00
1.911977214995767069e-35,6.013132393237803353e-01,2.566116756768798357e+00
7.729724019970972693e-01,6.260078319880292075e-59,3.514901410639688084e+00
2.422101355332567652e-01,1.054889031327066906e+00,3.129053398981637008e-02
7.317091189838366150e-01,2.955350590341631056e-01,7.492486720643072307e-01
5.768356874274932489e-01,2.359671916541996040e-01,3.572113379621710272e-01
1.451057119975262980e-14,5.986615514540267746e-01,2.024977213115251917e+00
1.126164730990367041e-01,2.565820083298300247e-01,1.048997929401524615e-01
1.471423143054331473e-01,8.997784923427661896e-01,1.383194336715698747e-01
9.172777041493407335e-02,1.176663716530155668e+00,1.114156183962202431e-12
4.564434465933409069e-01,1.312308085550210945e+00,3.463024267435734637e-32
1.258854889866166671e+00,3.095690783550387990e-08,7.761227331202928166e-11
8.646244505031674965e-01,3.028845850868254752e-01,1.887944530197196644e-02
2.392652608425256677e-01,6.022404567341965720e-01,6.946734949910195500e-36
3.751059052554348624e-03,6.196140606819536822e-01,1.159603029824226139e+00
6.541906229302464348e-01,1.089067897913211569e+00,1.405661976476460669e-27
4.605980955580155078e-01,6.842274538519139693e-01,5.300490111788081722e-30
5.431539230908913884e-01,1.182626432848207371e-01,1.556920779034491065e-32
1.225774223643698368e+00,1.770261311520759107e-01,9.719008184199467852e-23
6.052769876465053933e-01,9.024319300554450862e-02,1.165616112626908452e+00
4.112745192467626154e-01,4.674249390647395863e-01,4.907011054280610220e-07
3.864948345374263350e-01,5.334891540114388153e-01,2.783942206758818205e-01
4.661872943237151401e-01,1.353425668901568346e-01,1.186785580238002735e+00
1.719848605139590730e-02,3.776105510961655920e-01,1.039711616164980423e+00
8.808901459923305088e-01,2.096660952560612801e-01,5.984362168868674837e-18
2.004864281321698527e-01,6.429398032435651444e-01,2.741520806710678326e-01
1.548955294627082646e-01,8.507786415772684574e-01,5.723275180925236488e-02
6.371477756524687730e-02,1.759118267981056416e+00,7.834648007861586549e-01
2.800818232397964125e-01,3.961206161687436111e-01,2.848352605918003727e-20
8.892817344034485982e-01,3.248661630915772314e-02,9.036385903657196961e-01
9.963163199426414707e-01,7.670167402339473917e-01,2.441126791679804187e-06
5.552182549010661328e-01,4.039327028733072922e-01,3.192097302687845291e-08
2.696959136918972155e-01,1.802276447902206591e-01,2.062372959387612680e-30
8.889261485318057376e-01,2.161585136912364813e-01,6.740816790901120544e-20
5.162474507644336796e-01,4.214717066759370301e-01,6.434453539676946821e-08
1.622764980335574259e-01,3.583001444169401362e-01,4.542995229285833667e-98
1.675605604786541747e+00,8.693055004689199949e-02,1.858597088205139248e-08
7.284428618567860836e-01,1.209410512168828944e-01,1.123321670674885899e-35
6.340905121913854581e-01,1.223163687492916374e-01,3.311891772966977212e-13
3.396381935956535592e-01,5.211454309432477228e-01,1.379184959527043029e-02
3.091961873742009592e-01,1.500288979050134142e+00,4.463822201837910203e-02
1.398919678948082890e-01,7.661545768654733912e-01,4.163609183367941030e-03
6.824747094149102855e-02,4.586234524737626272e-01,1.096945357519653852e-11
1.003600866442976892e-02,2.513430002267600827e+00,5.755690699517612696e-01
5.873125315836690749e-08,1.464679414925161183e+00,8.974840402739383331e-43
4.941281687901356284e-21,5.440998753985524239e-01,8.947611682285726564e-01
4.488032308437548551e-02,6.192648810615036803e-01,2.230422639808039842e-01
5.935339896978011343e-01,3.970603334590953604e-01,1.142559556623557351e-25
8.872208242714583193e-01,2.040846508667420733e-01,8.488182107528495425e-05
3.184047057897432809e-01,3.669699620369436532e-01,1.236302778708979477e-01
5.176749997222076377e-02,1.044495361380936904e+00,1.297083066609883121e-07
5.542493230519268677e-01,1.368014676938181795e+00,4.651064952094209472e-12
7.207252247469639883e-01,2.800206931816709766e+00,4.385247681096670373e-31
1.058493183273671479e+00,1.424897783020220965e+00,6.484120091428727697e-25
1.078368206913633831e-01,1.280190227689852467e+00,1.310151766580436583e-01
1.077488228428278155e-01,1.280207694136710428e+00,1.310475476333640144e-01
5.420650711657895027e-01,1.506905288692586553e-01,1.166094196026615792e+00
7.675337672622428720e-01,1.255281886861945584e-01,4.230991930824545139e-02
5.204030035222961814e-01,2.557683735910935563e-01,2.505061261153479837e-02
9.071124287868270741e-02,7.800662843769312627e-01,2.314134354796226848e-11
2.052367697754358122e+00,1.817543924526959231e-01,1.742172920663484747e-11
1.124707589025225829e-04,2.029756929445225566e+00,3.343243643917420373e-10
1.243219829996565551e+00,6.323905219601466676e-01,1.285898161389013339e-13
8.813872843158968573e-01,2.145428607218201056e-01,3.124257834275153897e-02
2.002494708406052371e-01,1.459412211730856668e-01,2.483521774100047042e-01
9.355906617048123652e-02,1.168372357725633970e+00,1.056590384425055262e+00
9.189783079443880620e-02,4.739672376516291807e-01,1.494700860208282023e-01
1.031299794262537484e+00,8.105791578798527963e-01,2.322931886678096872e-02
1.135673020416562342e-03,1.101952252036077162e+00,1.376992555356197802e-10
3.188356615510842454e-11,7.563193658367116656e-01,1.240305247432203606e+00
8.681851790236315702e-01,2.525765839216218556e-01,2.912448915723221307e-56
1.635428982436144734e-12,7.084840140760384486e-01,1.520501497866083018e-01
3.032863223600782421e-01,1.225690760339681384e+00,8.217806447601623543e-03
6.201955249597398412e-01,6.667220947195175995e-01,5.189042103405087092e-01
3.462504080233156853e-03,2.481270740993175128e+00,2.720626029672441136e-49
2.562245154643330025e-01,1.571979531817022657e-01,1.251602571182730772e+00
2.637519195926367188e-01,1.607679897151012893e+00,3.356101985214438384e-59
4.206748404826328587e-15,6.138510377553995090e-01,9.160486369997136169e-01
3.075053884197104792e-01,4.174558064697240778e-01,6.703382788486679237e-40
1.663864968074423523e+00,1.451256765645191505e-03,3.960661988483264903e-19
2.395112178742156983e-01,2.572264645721122456e+00,2.662327045002937388e-37
5.565582560147883662e-01,1.815244830796873543e-01,5.679575951184129973e-02
3.515072345098309015e-01,1.153124165605173612e+00,7.032734275294985408e-22
5.772909217925726866e-01,2.055466918871234061e-01,8.511060744191506489e-02
8.102743371248385396e-01,9.430000323432686793e-01,1.611666086734397292e-42
6.902390012671035802e-01,2.634852351430880604e-02,2.889918056374793209e-36
1.460980812504084903e-01,1.040500270330446453e+00,1.662216771935295342e-13
4.526595028261686249e-01,4.608275037949937092e-01,3.997591605436184685e-03
5.691581437066013383e-01,6.895166205543592497e-01,2.449568271982068557e-01
3.911456874435885189e-01,5.334298475594512201e-01,1.390389342655705407e-01
