young 73.85970940572196
man 59.446696165261486
woman 54.71958212609194
family 37.45953306803166
father 30.65518018144384
love 27.872731645240137
son 19.73336486480537
daughter 19.241043007122638
mother 19.237483891577067
falls 17.526393873596387
finds 17.507819944623204
home 14.70918640999461
girl 14.4037128119907
wife 14.031743910546687
old 13.922569519348231
