iter,err
0,93.39733893751487
1,93.37166636952448
2,93.36263410819043
3,93.35879965808782
4,93.35675993906278
5,93.35547011766624
6,93.35457578807299
7,93.35391910171438
8,93.35341110900966
9,93.3530040659889
10,93.35266919145037
11,93.35238755597317
12,93.3521463503365
13,93.35193704955677
14,93.35175370835834
15,93.3515918899288
16,93.35144818249414
17,93.35131993774436
18,93.35120512801792
19,93.35110224596039
20,93.35101017211323
