iter,err
0,93.35651245808496
1,93.34613761404701
2,93.34356284117588
3,93.3419413047549
4,93.34074237374823
5,93.33979985961953
6,93.33905506925055
7,93.33849161950879
8,93.33803544145538
9,93.3376555613979
10,93.33733725238811
11,93.3370699323424
12,93.33684435738505
13,93.33665246930133
14,93.33648707204186
15,93.33634094197657
16,93.33620906766483
17,93.33608881531875
18,93.33597890967607
19,93.33587899543264
