family 0.26554343273698167
father 0.03921819839097115
years 0.021940861465034333
son 0.019944799573556445
returns 0.019126948948688265
home 0.017679833841980377
brother 0.01657387014117761
secrets 0.016438640035303903
struggles 0.01602940806975858
business 0.015996825670197397
matriarch 0.014436307246611043
wealthy 0.013734179757691426
wife 0.01358060338425622
husband 0.013544954551059741
drama 0.01214340158959086
